pName,doi
Humanoid Upper Torso Complexity for Displaying Gestures,10.5772/50919
A Multidisciplinary Artificial Intelligence Model of an Affective Robot,10.5772/45662
Monitoring Agent for Detecting Malicious Packet Drops for Wireless Sensor Networks in the Microgrid and Grid-Enabled Vehicles,10.5772/50256
Design and Development of a Landmines Removal Robot,10.5772/50907
A Real-Time Range Finding System with Binocular Stereo Vision,10.5772/50921
The Effects of Multimodal Feedback and Gender on Task Performance of Stylus Pen Users,10.5772/50187
Position-Singularity Analysis of a Class of the 3/6-Gough-Stewart Manipulators Based on Singularity-Equivalent-Mechanism,10.5772/45664
Motion Planning Using a Memetic Evolution Algorithm for Swarm Robots,10.5772/45669
An Effective Wormhole Attack Defence Method for a Smart Meter Mesh Network in an Intelligent Power Grid,10.5772/45995
Design of a Parallel Robot with a Large Workspace for the Functional Evaluation of Aircraft Dynamics beyond the Nominal Flight Envelope,10.5772/51430
Operation Modes and Control Schemes for a Telerobot with Time Delay,10.5772/50649
Collaborative Simulation and Experimentation on the Dental Arch Generator of a Multi-manipulator Tooth-arrangement Robot,10.5772/51313
"Modeling, Simulation and Control of a Redundant SCARA-Type Manipulator Robot",10.5772/51701
Normalized Coupling Method for Speed Synchronization of Multi-Axis Driving Vehicles,10.5772/51153
Improving the Navigability of a Hexapod Robot Using a Fault-Tolerant Adaptive Gait,10.5772/50604
Intention Reading from a Fuzzy-Based Human Engagement Model and Behavioural Features,10.5772/50648
On Distributed Multirate Control of Direct User-to-User Touch in Networked Haptic Systems with Passive Wave-Domain Communications,10.5772/50378
A New Hybrid Control Architecture to Attenuate Large Horizontal Wind Disturbance for a Small-Scale Unmanned Helicopter,10.5772/51316
Control System Design of the YWZ Multi-Fingered Dexterous Hand,10.5772/50189
Markerless Kinect-Based Hand Tracking for Robot Teleoperation,10.5772/50093
Verification of a Program for the Control of a Robotic Workcell with the Use of AR,10.5772/50978
Planning and Control of Stable Walking for a 3D Bipedal Robot,10.5772/50344
Model-Based Evolution of a Fast Hybrid Fuzzy Adaptive Controller for a Pneumatic Muscle Actuator,10.5772/50347
The Law of Attraction in Human-Robot Interaction,10.5772/50228
A Novel Biometric Identification Based on a User's Input Pattern Analysis for Intelligent Mobile Devices,10.5772/51319
Agent-Oriented Embedded Control System Design and Development of a Vision-Based Automated Guided Vehicle,10.5772/46127
Design of a Control System for an Autonomous Vehicle Based on Adaptive-PID,10.5772/51314
Intuitive Embedded Teaching System Design for Multi-Jointed Robots,10.5772/46126
Hybrid Force Control Based on ICMAC for an Astronaut Rehabilitative Training Robot,10.5772/50849
Six-Dimensional Hybrid Broadband Vibration Isolation Based on Singular Parallel Mechanisms,10.5772/51312
Decomposition and Cross-Product-Based Method for Computing the Dynamic Equation of Robots,10.5772/50271
Construction of a REDD Monitoring System Using GIS and RS Techniques,10.5772/45661
The Dynamics and Sliding Mode Control of Multiple Cooperative Welding Robot Manipulators,10.5772/50641
Two-Stage Hidden Markov Model in Gesture Recognition for Human Robot Interaction,10.5772/50204
Conceptual Design and Simulation of a Semi-Automatic Cell for the Washing and Preparation of a Corpse Prior to an Islamic Burial,10.5772/51317
Multimodal Biometric System Based on the Recognition of Face and Both Irises,10.5772/50869
Real-Time Obstacle Avoidance for Telerobotic Systems Based on Equipotential Surface,10.5772/50652
Optimization of an Autonomous Car Controller Using a Self-Adaptive Evolutionary Strategy,10.5772/50848
Congestion Avoidance for Multiple Micro-Robots Using the Behaviour of Fish Schools,10.5772/51190
Configuration of the McKibben Muscles and Action Intention Detection for an Artificial Assistant Suit,10.5772/50542
"Emotional Interaction with a Robot Using Facial Expressions, Face Pose and Hand Gestures",10.5772/51615
A Shape Memory Alloy-Actuated Bio-Inspired Mesoscale Jumping Robot,10.5772/51318
Real-Time Navigation of Nonholonomic Mobile Robots under Velocity Vector Control,10.5772/51855
A New Fuzzy Inference Technique for Singleton Type-2 Fuzzy Logic Systems,10.5772/51187
Development and Control of a Pneumatic Robot Arm for Industrial Fields,10.5772/50538
Type Synthesis of Parallel Mechanisms with the First Class GF Sets and Two-Dimensional Rotations,10.5772/50645
Real-Time Sound Source Localization for a Mobile Robot Based on the Guided Spectral-Temporal Position Method,10.5772/51307
Which Robot Features Can Stimulate Better Responses from Children with Autism in Robot-Assisted Therapy?,10.5772/51128
Small Teleoperated Robot for Nuclear Radiation and Chemical Leak Detection,10.5772/50720
Human Gait Feature Extraction Including a Kinematic Analysis toward Robotic Power Assistance,10.5772/50723
Comparison of Robot-Aided Shoulder Exercise to Weight-Based Exercise,10.5772/51034
An Immunology-Inspired Fault Detection and Identification System,10.5772/51010
Design of an Adaptive PD Controller for the Weight-Independent Motion Control of a Mobile Robot,10.5772/50981
Exploiting Child-Robot Aesthetic Interaction for a Social Robot,10.5772/51191
Near-Optimal Tracking Control of a Nonholonomic Mobile Robot with Uncertainties,10.5772/51189
Robot-Environment Interaction Control of a Flexible Joint Light Weight Robot Manipulator,10.5772/51308
Study of Inverted Pendulum Robot Using Fuzzy Servo Control Method,10.5772/50982
Design of Shape Memory Alloy-Based and Tendon-Driven Actuated Fingers towards a Hybrid Anthropomorphic Prosthetic Hand,10.5772/51276
Face Recognition Algorithm for Photographs and Viewed Sketch Matching Using Score-Level Fusion,10.5772/51470
Manipulation of Microobjects Based on Dynamic Adhesion Control,10.5772/51507
Automated Milling Path Tracking and CAM-ROB Integration for Industrial Redundant Manipulators,10.5772/51101
Robust Adaptive Integral Backstepping Control of a 3-DOF Helicopter,10.5772/50864
Cooperative Tasks between Humans and Robots in Industrial Environments,10.5772/50988
Multi-Initialized States Referred Work Parameter Calibration for Gaze Tracking Human-Robot Interaction,10.5772/50891
Cooperative Path Planning and Constraints Analysis for Master-Slave Industrial Robots,10.5772/51374
Combining Front Vehicle Detection with 3D Pose Estimation for a Better Driver Assistance,10.5772/50530
A Robot for the Unsupervised Grit-Blasting of Ship Hulls,10.5772/50847
Implementation of an Intelligent Adaptive Controller for an Electrohydraulic Servo System Based on a Brain Mechanism of Emotional Learning,10.5772/51841
Toward Speech and Nonverbal Behaviors Integration for Humanoid Robot,10.5772/50370
Distance Adaptive Tensor Discriminative Geometry Preserving Projection for Face Recognition,10.5772/51612
Configurable Embedded CPG-Based Control for Robot Locomotion,10.5772/50985
Experimental Study on Virtual Texture Force Perception Using the JND Method,10.5772/50533
Gait Selection and Transition of Passivity-Based Bipeds with Adaptable Ankle Stiffness,10.5772/51533
Mechatronic Design of a New Humanoid Robot with Hybrid Parallel Actuation,10.5772/51535
Object Tracking in Frame-Skipping Video Acquired Using Wireless Consumer Cameras,10.5772/51613
Design and Evaluation of Cell Phone Pointing Interface for Robot Control,10.5772/51614
New Fuzzy-Based Retinex Method for the Illumination Normalization of Face Recognition,10.5772/51664
Local Relation Map: A Novel Illumination Invariant Face Recognition Approach,10.5772/51667
High Gain Disturbance Observer-Based Control for Nonlinear Affine Systems,10.5772/51700
Planar Task Space Control of a Biarticular Manipulator Driven by Spiral Motors,10.5772/51742
Robust Visual Control of Parallel Robots under Uncertain Camera Orientation,10.5772/51743
Face Recognition and Gender Classification Using Orthogonal Nearest Neighbour Feature Line Embedding,10.5772/51752
Image Jacobian Matrix Estimation Based on Online Support Vector Regression,10.5772/51833
Micrometre Scale Performances of Industrial Robot Manipulators,10.5772/51835
Use of an Evolutionary Inductive Self-Organizing Network for Uncertain Nonlinear and Robotic Systems,10.5772/51840
A Novel Sensory Mapping Design for Bipedal Walking on a Sloped Surface,10.5772/51842
An Improved Robust Sparse Coding for Face Recognition with Disguise,10.5772/51861
KF-based Adaptive UKF Algorithm and its Application for Rotorcraft UAV Actuator Failure Estimation,10.5772/51893
A MIT-Based Nonlinear Adaptive Set-Membership Filter for the Ellipsoidal Estimation of Mobile Robots' States,10.5772/51904
Facial Expression Synthesis Based on Imitation,10.5772/51906
Evaluation of Human Prehension Using Grasp Quality Measures,10.5772/51907
Inverse Kinematics and Singularity Analysis for a 3-DOF Hybrid-Driven Cable-Suspended Parallel Robot,10.5772/51920
Continuous Full-Body Motion Control of Virtual Human Using Sparse Wiimotes,10.5772/51921
Design and Dynamics Analysis of a Bio-Inspired Intermittent Hopping Robot for Planetary Surface Exploration,10.5772/51930
Design and Implementation of a Remote Control System for a Bio-Inspired Jumping Robot,10.5772/51931
Target Tracking for Visual Servoing Systems Based on an Adaptive Kalman Filter,10.5772/52035
Hand Posture Prediction Using Neural Networks within a Biomechanical Model,10.5772/52057
A Portable Passive Physiotherapeutic Exoskeleton,10.5772/52065
Visual Object Servo Tracking Based on the Particle Filter Method Using a Pan-Tilt-Zoom Camera,10.5772/52081
Comparison of Alternative Gaits for Multiped Robots with Severed Legs,10.5772/52083
Configuration Synthesis for Fully Restrained 7-Cable-Driven Manipulators,10.5772/52147
Nonlinear Elastodynamic Behaviour Analysis of High-Speed Spatial Parallel Coordinate Measuring Machines,10.5772/52148
A Two Step Face Alignment Approach Using Statistical Models,10.5772/52207
Kinematic Dexterity Maximization of an Omnidirectional Wheeled Mobile Robot: A Comparison of Metaheuristic and SQP Algorithms,10.5772/52251
Video-based Chinese Input System via Fingertip Tracking,10.5772/52259
Framework for Creating Intuitive Motion Content for Humanoid Robots Based on Programming by Demonstration,10.5772/52451
Design on the Control System of a Gait Rehabilitation Training Robot Based on Brain-Computer Interface and Virtual Reality Technology,10.5772/52457
A Visual Navigation Method of Mobile Robot Using a Sketched Semantic Map,10.5772/52501
Fuzzy Logic Velocity Control of a Biped Robot Locomotion and Simulation,10.5772/52555
Dexterity Analysis of a 4-UPS-RPS Parallel Mechanism,10.5772/52650
An Indoor Localization Strategy for a Mini-UAV in the Presence of Obstacles,10.5772/52754
Noncommutativity Error Analysis of Strapdown Inertial Navigation System under the Vibration in UAVs,10.5772/52758
Image Positioning Accuracy Analysis for Super Low Altitude Remote Sensing Satellites,10.5772/52766
Research on Dynamics and Stability in the Stairs-Climbing of a Tracked Mobile Robot,10.5772/52850
Face Recognition under Illumination Variation Using Shadow Compensation and Pixel Selection,10.5772/52939
Customizable Rehabilitation Lower Limb Exoskeleton System,10.5772/53087
Supervisory Adaptive Network-Based Fuzzy Inference System (SANFIS) Design for Empirical Test of Mobile Robot,10.5772/53404
Image Quality Enhancement Using the Direction and Thickness of Vein Lines for Finger-Vein Recognition,10.5772/53474
Smooth Jerk-Bounded Optimal Path Planning of Tricycle Wheeled Mobile Manipulators in the Presence of Environmental Obstacles,10.5772/50308
Efficient Stereoscopic Video Matching and Map Reconstruction for a Wheeled Mobile Robot,10.5772/50526
Methodology to Optimize Manufacturing Time for a CNC Using a High Performance Implementation of ACO,10.5772/50527
Stereo Calibration and Rectification for Omnidirectional Multi-Camera Systems,10.5772/50541
Non-Collision Conditions in Multi-Agent Virtual Leader-Based Formation Control,10.5772/50722
Combining Vision Learning and Interaction for Mobile Robot Path Planning,10.5772/50827
Weight-Perception-Based Novel Control of a Power-Assist Robot for the Cooperative Lifting of Light-Weight Objects,10.5772/50894
Bolting Cabin Assistance System Using a Sensor Network,10.5772/50980
Adaptive Hierarchical Control for the Muscle Strength Training of Stroke Survivors in Robot-Aided Upper-Limb Rehabilitation,10.5772/51035
Human Long Jump — A Deductive Approach,10.5772/51036
The Use of Model Matching Video Analysis and Computational Simulation to Study the Ankle Sprain Injury Mechanism,10.5772/51037
A Ground-Based Validation System of Teleoperation for a Space Robot,10.5772/51129
Embedded Face Detection and Recognition,10.5772/51132
Social Intelligence for a Robot Engaging People in Cognitive Training Activities,10.5772/51171
Novel Adaptive Forward Neural MIMO NARX Model for the Identification of Industrial 3-DOF Robot Arm Kinematics,10.5772/51277
Stable Haptic Rendering Using a Pipelined Threading Architecture,10.5772/51320
Bilateral Teleoperation in Cartesian Space with Time-Varying Delay,10.5772/51321
Developing a Robotic Service System by Applying a User Model-Based Application for Supporting Daily Life,10.5772/51322
